"CERT","CITYST","COST","FAILDATE","FAILYR","ID","NAME","QBFASSET","QBFDEP","RESTYPE"
30780,"HOUSTON, TX",226024,"3/16/1989","1989","2255","MERITBANC SAVINGS ASSOCIATION",272134,322329,"FAILURE"
31706,"MIAMI, FL",73463,"3/16/1989","1989","2256","MIAMI SAVINGS BANK",176615,158830,"FAILURE"
27717,"BELLEVILLE, IL",15646,"3/16/1989","1989","2257","MIDWEST HOME FSB",123561,106123,"FAILURE"
27829,"MACOMB, IL",24561,"3/16/1989","1989","2258","MIDWESTERN SA",110707,101243,"FAILURE"
31825,"THIBODAUX, LA",7209,"3/16/1989","1989","2259","PEOPLES FS & LA OF THIBODAUX",19610,21085,"FAILURE"
32041,"BATON ROUGE, LA",86579,"3/16/1989","1989","2260","RIVER CITY FEDERAL SAVINGS",61213,98298,"FAILURE"
32160,"WEST PALM BEACH, FL",187947,"3/16/1989","1989","2261","ROYAL PALM SAVINGS BANK",563989,491035,"FAILURE"
29038,"RUSK, TX",24593,"3/16/1989","1989","2262","RUSK FED. S & L ASSOC.",44556,47154,"FAILURE"
31096,"CENTER, TX",10965,"3/16/1989","1989","2263","SABINE VALLEY S & L ASSOC.",41055,29142,"FAILURE"
31779,"JACKSONVILLE, TX",62725,"3/16/1989","1989","2264","SAVINGS OF TEXAS ASSOC.",63602,79847,"FAILURE"
32544,"TEXARKANA, TX",563188,"3/16/1989","1989","2265","SECURITY SAVINGS ASSOCIATION",236328,471415,"FAILURE"
30935,"SKOKIE, IL",117327,"3/16/1989","1989","2266","SKOKIE FS & LA",1004662,769144,"FAILURE"
31262,"WOODVILLE, TX",8546,"3/16/1989","1989","2267","SOUTHEAST TEXAS FSA",31198,27169,"FAILURE"
32129,"BEAUMONT, TX",266768,"3/16/1989","1989","2268","SPINDLETOP SA",180509,325273,"FAILURE"
30026,"DUNCAN, OK",17876,"3/16/1989","1989","2269","THE DUNCAN S & L ASSOC.",148576,138261,"FAILURE"
11893,"BALLINGER, TX",2116,"3/16/1989","1989","2270","THE FARMERS & MERCHANTS STATE BANK",22534,22005,"FAILURE"
15223,"BOGUE, KS",1685,"3/16/1989","1989","2271","THE FARMERS STATE BANK, BOGUE",8044,7962,"FAILURE"
31907,"NACOGDOCHES, TX",14297,"3/16/1989","1989","2272","TIMBERLAND FSA",60252,49042,"FAILURE"
26257,"MIAMI LAKES, FL",3613,"3/17/1989","1989","2273","ENTERPRISE BANK OF FLORIDA",28020,26309,"FAILURE"
21538,"ROWLETT, TX",6945,"3/23/1989","1989","2274","FIRST BANK OF ROWLETT",35636,34788,"FAILURE"
15903,"ROGERS, TX",2856,"3/23/1989","1989","2275","FIRST STATE BANK",8962,9174,"FAILURE"
16131,"HOUSTON, TX",7524,"3/23/1989","1989","2276","INDUSTRIAL BANK",64773,65314,"FAILURE"
19019,"ABILENE, TX",73254,"3/28/1989","1989","2277","MBANK ABILENE, NATIONAL ASSOCIATION",199025,213188,"FAILURE"
5509,"SAN ANTONIO, TX",82477,"3/28/1989","1989","2278","MBANK ALAMO, NATIONAL ASSOCIATION",784855,708152,"FAILURE"
3083,"AUSTIN, TX",87156,"3/28/1989","1989","2279","MBANK AUSTIN, NATIONAL ASSOCIATION",642018,560075,"FAILURE"
3112,"BRENHAM, TX",5166,"3/28/1989","1989","2280","MBANK BRENHAM, NATIONAL ASSOCIATION",140264,132362,"FAILURE"
3154,"CORSICANA, TX",900,"3/28/1989","1989","2281","MBANK CORSICANA, NATIONAL ASSOCIATION",165084,160801,"FAILURE"
3163,"DALLAS, TX",1610809,"3/28/1989","1989","2282","MBANK DALLAS, NATIONAL ASSOCIATION",6556056,4033803,"FAILURE"
18790,"LEWISVILLE, TX",1286,"3/28/1989","1989","2283","MBANK DENTON COUNTY, NATIONAL ASSOC",220122,212291,"FAILURE"
3201,"FORT WORTH, TX",153292,"3/28/1989","1989","2284","MBANK FORT WORTH, NATIONAL ASSOC",749114,624217,"FAILURE"
1191,"GREENVILLE, TX",4857,"3/28/1989","1989","2285","MBANK GREENVILLE, NATIONAL ASSOC",153330,152701,"FAILURE"
19456,"HOUSTON, TX",731556,"3/28/1989","1989","2286","MBANK HOUSTON, NATIONAL ASSOC",3307498,2566889,"FAILURE"
